@id,rdfs:label,schema:name,schema:description,schema:about
https://jpsearch.go.jp/data/cobas-127423,茶家年暦譜,"['チャケネンレキフ', '茶家年暦譜', 'ちゃけねんれきふ']","['分類: 和書', '品質形状: 袋綴', '法量: 23.7×16.0', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-127428,《瓦譜》,"['がふ', '《瓦譜》', 'ガフ']","['品質形状: 拓本、袋綴', '員数: 1冊', '分類: 和書', '法量: 31.0×22.9']",
https://jpsearch.go.jp/data/cobas-127429,《仏刹古瓦譜》,"['ぶっさつこがふ', 'ブッサツコガフ', '《仏刹古瓦譜》']","['品質形状: 拓本、袋綴', '員数: 1冊', '分類: 和書', '法量: 30.9×22.7']",
https://jpsearch.go.jp/data/cobas-127430,古瓦譜,"['古瓦譜', 'コガフ', 'こがふ']","['法量: 31.0×22.7', '品質形状: 拓本、袋綴', '分類: 和書', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-127435,紙譜,"['紙譜', 'シフ', 'しふ']","['分類: 和書', '法量: 22.9×15.6', '品質形状: 袋綴', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-127749,《陶工名譜》,"['トウコウメイフ', 'とうこうめいふ', '《陶工名譜》']","['員数: 7冊', '分類: 和書', '法量: 28.0×20.2', '品質形状: 仮綴']",
https://jpsearch.go.jp/data/cobas-127752,《金工名譜；鋳物師》,"['《金工名譜；鋳物師》', 'キンコウメイフ', 'きんこうめいふ']","['員数: 4冊', '法量: 30.0×20.5', '分類: 和書', '品質形状: 仮綴']",
https://jpsearch.go.jp/data/cobas-127753,《金工名譜；鍛工》,"['キンコウメイフ', '《金工名譜；鍛工》', 'きんこうめいふ']","['法量: 28.0×21.1', '員数: 2冊', '分類: 和書', '品質形状: 仮綴']",
https://jpsearch.go.jp/data/cobas-127754,《金工名譜》,"['きんこうめいふ', '《金工名譜》', 'キンコウメイフ']","['法量: 30.0×20.5', '員数: 8冊', '分類: 和書', '品質形状: 仮綴']",
https://jpsearch.go.jp/data/cobas-127757,《漆工名譜》,"['しっこうめいふ', 'シッコウメイフ', '《漆工名譜》']","['員数: 2冊', '分類: 和書', '品質形状: 仮綴', '法量: 27.9×20.2']",
https://jpsearch.go.jp/data/cobas-127760,髹譜・蒔画集説,"['きゅうふまきえしゅうせつ', '髹譜・蒔画集説', 'キュウフマキエシュウセツ']","['員数: 1冊', '法量: 26.6×19.0', '品質形状: 著色、袋綴', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-127876,《古今釜譜並諸家伝来之聞書・諸国釜師歴代記》,"['ここんかまふならびにしょけでんらいのききがきしょこくかましれきだいき', 'ココンカマフナラビニショケデンライノキキガキショコクカマシレキダイキ', '《古今釜譜並諸家伝来之聞書・諸国釜師歴代記》']","['分類: 和書', '法量: 24.2×17.3', '員数: 1冊', '品質形状: 袋綴、帙']",
https://jpsearch.go.jp/data/cobas-127883,《古今釜譜並諸家伝来之聞書・諸国釜師歴代記》,"['ここんかまふならびにしょけでんらいのききがきしょこくかましれきだいき', 'ココンカマフナラビニショケデンライノキキガキショコクカマシレキダイキ', '《古今釜譜並諸家伝来之聞書・諸国釜師歴代記》']","['分類: 和書', '法量: 23.9×17.0', '員数: 1冊', '品質形状: 袋綴']",
https://jpsearch.go.jp/data/cobas-128014,《観文獣譜；上・中・下》,"['《観文獣譜；上・中・下》', 'Descriptions of Fauna', 'かんぶんきんぷ', 'カンブンキンプ']","['員数: 1冊', '分類: 和書', 'Genre: Japanese Books', '品質形状: 紙本着色', '法量: 29.4×19.8', 'Material: Color on paper']",
https://jpsearch.go.jp/data/cobas-128638,伊勢天照皇大神官禰宜譜面帳[外題；雑書],"['伊勢天照皇大神官禰宜譜面帳[外題；雑書]', 'イセアマテラスオオミカミシンカンネギフメンチョウ', 'いせあまてらすおおみかみしんかんねぎふめんちょう']","['員数: 1冊', '法量: 26.8×17.6', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-128679,大神宮禰宜譜図帳同補任次第,"['大神宮禰宜譜図帳同補任次第', 'だいしんかんねぎふずちょうどうぶにんしだい', 'ダイシンカンネギフズチョウドウブニンシダイ']","['分類: 和書', '法量: 27.0×19.5', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-129164,座頭昇進之記,座頭昇進之記,"['分類: 和書', '法量: 27.0x19.2', '員数: 1冊', '品質形状: 和，大', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-129335,矛鑓起源略譜,矛鑓起源略譜,"['員数: 1冊', '品質形状: 中，和', '法量: 23.4x16.5', '銘文等: ｢温故堂文庫｣印記', '種別: 和書:武芸', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-129431,金工名譜,金工名譜,"['品質形状: 和，小', '種別: 和書:美術', '法量: 17.3x11.2', '員数: 1冊', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-129512,四季情歌林,四季情歌林,"['員数: 1冊', '法量: 18.0x10.8', '種別: 和書:音楽・歌謡', '品質形状: 和，小', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-129521,道行未来ころりね,道行未来ころりね,"['法量: 23.2x15.9', '員数: 1冊', '種別: 和書:音楽・歌謡', '分類: 和書', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-129894,饅頭賦,饅頭賦,"['分類: 和書', '品質形状: 和，大', '法量: 27.2x18.8', '種別: 和書:文学|和書:音楽・歌謡', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-129983,売扇庵扇譜,売扇庵扇譜,"['法量: 22.8x15.5', '品質形状: 和，大', '分類: 和書', '員数: 1冊', '種別: 和書:政治・法制']",
https://jpsearch.go.jp/data/cobas-129986,歌澤糸の調,歌澤糸の調,"['員数: 1冊', '分類: 和書', '種別: 和書:音楽・歌謡', '品質形状: 和，小', '法量: 12.0x8.8']",
https://jpsearch.go.jp/data/cobas-130070,琴学大意抄,琴学大意抄,"['員数: 1冊', '法量: 27.3x18.5', '品質形状: 和，大', '種別: 和書:音楽・歌謡', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-130145,粉引歌,粉引歌,"['法量: 23.5x16.5', '分類: 和書', '品質形状: 和，中', '員数: 1冊', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-130209,思貽斎管城二譜,思貽斎管城二譜,"['品質形状: 和，中', '員数: 1冊', '法量: 24.2x15.3', '分類: 和書', '種別: 和書:美術']",
https://jpsearch.go.jp/data/cobas-130267,庄内金工名譜,庄内金工名譜,"['種別: 和書:美術', '法量: 24.6x17.0', '員数: 1冊', '品質形状: 和，中', '作者: 鷲田光時\u3000渡辺雅則', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-130352,琴曲洋峨撫箏雅譜集,琴曲洋峨撫箏雅譜集,"['員数: 2冊', '分類: 和書', '種別: 和書:音楽・歌謡', '品質形状: 和，横，小', '法量: 12.5x17.7']",
https://jpsearch.go.jp/data/cobas-130392,本阿弥家刀譜,本阿弥家刀譜,"['種別: 和書:武芸', '品質形状: 大，折', '法量: 30.0x10.7', '員数: 30帖 （3帙）', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-130491,てまり歌,てまり歌,"['品質形状: 和，中', '分類: 和書', '員数: 1冊', '種別: 和書:音楽・歌謡', '法量: 22.2x14.5']",
https://jpsearch.go.jp/data/cobas-130519,唐山象棋譜,唐山象棋譜,"['員数: 1冊', '分類: 和書', '法量: 23.0x15.8', '種別: 和書:諸芸', '品質形状: 中，和']",
https://jpsearch.go.jp/data/cobas-130525,投扇興譜,投扇興譜,"['分類: 和書', '員数: 1冊', '種別: 和書:諸芸', '品質形状: 小，和', '法量: 15.7x11.1']",
https://jpsearch.go.jp/data/cobas-130540,鳥居家中興譜,鳥居家中興譜,"['品質形状: 和，大', '分類: 和書', '員数: 1冊', '法量: 27.3x20.3', '種別: 和書:歴史']",
https://jpsearch.go.jp/data/cobas-130542,道歌心の歌,道歌心の歌,"['員数: 1冊', '法量: 18.0x12.1', '分類: 和書', '品質形状: 和，小', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-130583,大内萬歳,大内萬歳,"['法量: 22.6x15.0', '種別: 和書:音楽・歌謡', '品質形状: 和，中', '分類: 和書', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-130601,大坪流善御譜,大坪流善御譜,"['種別: 和書:武芸', '品質形状: 大，和', '分類: 和書', '員数: 1冊', '法量: 27.0x19.4']",
https://jpsearch.go.jp/data/cobas-130656,御閹都々逸,御閹都々逸,"['員数: 2冊', '種別: 和書:音楽・歌謡', '分類: 和書', '法量: 17.3x11.5', '品質形状: 和，小']",
https://jpsearch.go.jp/data/cobas-130972,琵琶甲安郡考,琵琶甲安郡考,"['員数: 1冊', '品質形状: 和，大', '法量: 26.7x19.5', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-130973,平家物語琵琶弾法,平家物語琵琶弾法,"['法量: 12.5x18.0', '員数: 1冊', '品質形状: 和，小', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-130978,深川五し喜,深川五し喜,"['種別: 和書:音楽・歌謡', '品質形状: 和，中', '分類: 和書', '法量: 19.3x13.2', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-130989,藤岡鬼彌太建譜,藤岡鬼彌太建譜,"['分類: 和書', '種別: 和書:政治・法制', '品質形状: 和，仮，中', '員数: 1冊', '法量: 24.5x17.0']",
https://jpsearch.go.jp/data/cobas-131133,道歌百人一首,道歌百人一首,"['品質形状: 和，小', '員数: 1冊', '種別: 和書:音楽・歌謡', '分類: 和書', '法量: 18.5x12.5']",
https://jpsearch.go.jp/data/cobas-131348,うすひきうた信抄,うすひきうた信抄,"['作者: 今清九郎\u3000菊屋喜兵衛', '法量: 22.5x16.0', '分類: 和書', '品質形状: 和，中', '種別: 和書:音楽・歌謡', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-131405,香山草木譜,香山草木譜,"['分類: 和書', '員数: 2冊', '種別: 和書:理学', '法量: 26.7x19.1', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-131472,礼用記,礼用記,"['種別: 和書:音楽・歌謡', '員数: 1冊', '法量: 27.0x19.8', '分類: 和書', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-131485,朗詠諺解,朗詠諺解,"['員数: 10冊', '分類: 和書', '法量: 26.7x18.5', '種別: 和書:音楽・歌謡', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-131512,紫巌譜略,紫巌譜略,"['員数: 1冊', '種別: 和書:宗教・哲学', '法量: 26.1x18.3', '品質形状: 和，大', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-131572,三徳譜校考脱簡,三徳譜校考脱簡,"['分類: 和書', '法量: 27.5x19.4', '員数: 1冊', '品質形状: 和，大', '種別: 和書:歴史']",
https://jpsearch.go.jp/data/cobas-131608,★栗仮名案譜,★栗仮名案譜,"['種別: 和書:音楽・歌謡', '品質形状: 和，横，小', '分類: 和書', '員数: 1冊', '法量: 13.0x19.1']",
https://jpsearch.go.jp/data/cobas-131640,鳳笙譜,鳳笙譜,"['種別: 和書:音楽・歌謡', '員数: 1冊', '品質形状: 和，横，小', '分類: 和書', '法量: 15.6x23.2']",
https://jpsearch.go.jp/data/cobas-131641,鳳笙譜,鳳笙譜,"['分類: 和書', '員数: 1冊', '法量: 26.8x19.3', '種別: 和書:音楽・歌謡', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-131699,絵本古今柏毬歌,絵本古今柏毬歌,"['員数: 1冊', '品質形状: 和，中', '分類: 和書', '法量: 22.3x15.8', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-131728,音楽紀聞,音楽紀聞,"['員数: 1冊', '品質形状: 和，中', '法量: 23.4x16.5', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-131729,音曲悪魔佛,音曲悪魔佛,"['員数: 1冊', '品質形状: 和，中', '法量: 23.5x16.8', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-131760,十山集,十山集,"['種別: 和書:音楽・歌謡', '分類: 和書', '員数: 5冊', '法量: 15.0x21.2', '品質形状: 和，横，小']",
https://jpsearch.go.jp/data/cobas-131903,義太夫根元抄,義太夫根元抄,"['品質形状: 和，大', '法量: 27.6x19.7', '分類: 和書', '種別: 和書:音楽・歌謡', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-131929,唐詩盆山譜,唐詩盆山譜,"['品質形状: 小，折', '法量: 16.8x13.5', '分類: 和書', '種別: 和書:諸芸', '員数: 1帖']",
https://jpsearch.go.jp/data/cobas-131945,十寸見要集,十寸見要集,"['員数: 1冊', '品質形状: 和，中', '法量: 24.0x17.0', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-131953,独吟八十五曲目録,独吟八十五曲目録,"['品質形状: 和，中', '種別: 和書:音楽・歌謡', '員数: 1冊', '分類: 和書', '法量: 24.0x17.3']",
https://jpsearch.go.jp/data/cobas-131971,桂園橘譜,桂園橘譜,"['分類: 和書', '種別: 和書:理学', '法量: 26.5x18.8', '員数: 2冊', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-131985,芸苑譜,芸苑譜,"['員数: 1冊', '品質形状: 和，大', '種別: 和書:美術', '分類: 和書', '法量: 27.4x19.0']",
https://jpsearch.go.jp/data/cobas-132013,日本雅楽概弁,日本雅楽概弁,"['品質形状: 和，大', '種別: 和書:音楽・歌謡', '員数: 1冊', '分類: 和書', '法量: 26.4x18.8']",
https://jpsearch.go.jp/data/cobas-132130,東音譜《異言音譜》,東音譜《異言音譜》,"['分類: 和書', '品質形状: 和，大', '法量: 26.9x18.8', '種別: 和書:語学', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132139,歌曲考,歌曲考,"['種別: 和書:音楽・歌謡', '分類: 和書', '員数: 2冊', '法量: 24.5x17.2', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-132145,河東集,河東集,"['法量: 22.3x15.8', '員数: 1冊', '種別: 和書:音楽・歌謡', '品質形状: 和，中', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132146,河東ぶし,河東ぶし,"['法量: 21.8x15.2', '員数: 1冊', '分類: 和書', '種別: 和書:音楽・歌謡', '品質形状: 和，小']",
https://jpsearch.go.jp/data/cobas-132147,河東ぶし,河東ぶし,"['種別: 和書:音楽・歌謡', '法量: 13.5x18.6', '員数: 1冊', '品質形状: 和，横，小', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132164,楽書秘要,楽書秘要,"['分類: 和書', '品質形状: 和，大', '員数: 1冊', '法量: 28.0x21.0', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-132166,楽制篇,楽制篇,"['種別: 和書:音楽・歌謡', '品質形状: 和，大', '法量: 26.4x18.0', '銘文等: ｢水戸青山氏蔵｣印記', '分類: 和書', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132195,五重十操記,五重十操記,"['品質形状: 和，大', '員数: 1冊', '法量: 26.1x18.2', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-132210,三五要略,三五要略,"['分類: 和書', '種別: 和書:音楽・歌謡', '員数: 6冊', '銘文等: ｢邨岡良弼｣印記', '品質形状: 和，大', '法量: 27.5x19.3']",
https://jpsearch.go.jp/data/cobas-132267,都羽二重拍子扇,都羽二重拍子扇,"['法量: 22.7x15.5', '分類: 和書', '品質形状: 和，中', '種別: 和書:音楽・歌謡', '員数: 8冊', '作者: 都太夫一中\u3000塩屋庄三郎']",
https://jpsearch.go.jp/data/cobas-132269,増補宮薗集都大全,増補宮薗集都大全,"['種別: 和書:音楽・歌謡', '分類: 和書', '品質形状: 和，中', '法量: 22.1x15.6', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132343,洋々録,洋々録,"['法量: 27.3x19.9', '分類: 和書', '種別: 和書:音楽・歌謡', '員数: 1冊', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-132357,律呂名義,律呂名義,"['銘文等: ｢村岡良弼｣印記', '品質形状: 和，中', '法量: 24.3x17.2', '種別: 和書:音楽・歌謡', '分類: 和書', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132359,龍笛之譜八十八曲,龍笛之譜八十八曲,"['品質形状: 和，横，小', '法量: 17.5x25.1', '員数: 1冊', '種別: 和書:音楽・歌謡', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132360,龍笛譜品,龍笛譜品,"['品質形状: 和，横，小', '種別: 和書:音楽・歌謡', '員数: 1冊', '法量: 13.8x19.8', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132361,龍笛要録譜,龍笛要録譜,"['法量: 17.8x23.8', '分類: 和書', '品質形状: 和，横，小', '種別: 和書:音楽・歌謡', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132398,鼓事弁,鼓事弁,"['種別: 和書:音楽・歌謡', '品質形状: 和，大', '法量: 27.0x19.2', '分類: 和書', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132501,手球謌國字解,手球謌國字解,"['品質形状: 和，小', '員数: 1冊', '種別: 和書:音楽・歌謡', '法量: 18.4x12.8', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132642,柳巷名物誌,柳巷名物誌,"['法量: 27.7x19.2', '員数: 1冊', '分類: 和書', '作者: 村田本成\u3000浅草三世', '品質形状: 和，大', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-132687,竹の根分尺八,竹の根分尺八,"['法量: 23.5x16.3', '員数: 1冊', '品質形状: 和，中', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-132688,神楽歌秘譜,神楽歌秘譜,"['品質形状: 和，大', '員数: 1冊', '種別: 和書:音楽・歌謡', '法量: 26.8x19.0', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132691,秘伝島津譜図備考,秘伝島津譜図備考,"['法量: 24.4x16.5', '種別: 和書:歴史', '品質形状: 和，中', '員数: 1冊', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132738,鳴鳳要略,鳴鳳要略,"['種別: 和書:音楽・歌謡', '員数: 1冊', '作者: 平岩元珍\u3000雁金屋清吉', '品質形状: 和，大', '法量: 26.5x17.8', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132739,歌曲七小町,歌曲七小町,"['法量: 21.5x15.8', '種別: 和書:音楽・歌謡', '分類: 和書', '品質形状: 和，中', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132746,三味線聞之手付新なげぶし,三味線聞之手付新なげぶし,"['員数: 1冊', '品質形状: 和，中', '分類: 和書', '法量: 23.7x17.1', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-132805,吹声笛記事,吹声笛記事,"['分類: 和書', '種別: 和書:音楽・歌謡', '法量: 23.7x16.8', '員数: 1冊', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-132806,尺八之大事,尺八之大事,"['法量: 27.6x20.0', '種別: 和書:音楽・歌謡', '品質形状: 和，大', '員数: 2冊', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132864,庄内鶴岡御町々盆おどり文句,庄内鶴岡御町々盆おどり文句,"['種別: 和書:音楽・歌謡', '法量: 24.8x17.7', '員数: 1冊', '品質形状: 和，中', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132866,糸竹古今集,糸竹古今集,"['作者: 一思庵\u3000角丸屋甚助', '法量: 19.0x12.8', '員数: 1冊', '品質形状: 和，小', '種別: 和書:音楽・歌謡', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-132878,音曲鼻けぬき,音曲鼻けぬき,"['品質形状: 和，小', '分類: 和書', '作者: 大瓶楽居\u3000勝尾屋六兵衛', '種別: 和書:音楽・歌謡', '法量: 15.7x11.0', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-132918,梁塵愚案抄,梁塵愚案抄,"['品質形状: 和，大', '員数: 2冊', '法量: 27.2x17.5', '種別: 和書:音楽・歌謡', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-133002,十三月見立大津絵ぶし,十三月見立大津絵ぶし,"['分類: 和書', '員数: 1冊', '法量: 17.4x11.6', '種別: 和書:音楽・歌謡', '品質形状: 和，小']",
https://jpsearch.go.jp/data/cobas-133053,大津ゑふし,大津ゑふし,"['分類: 和書', '品質形状: 和，小', '員数: 1冊', '法量: 16.9x11.6', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133214,増補壽萬歳,増補壽萬歳,"['員数: 1冊', '分類: 和書', '品質形状: 和，小', '法量: 20.2x13.3', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133227,三味線早稽古老の戯言,三味線早稽古老の戯言,"['員数: 2冊', '分類: 和書', '法量: 21.1x15.1', '品質形状: 和，中', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133313,類聚打物要録,類聚打物要録,"['分類: 和書', '法量: 28.1x22.4', '品質形状: 和，大', '員数: 1冊', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133331,雅楽譜,雅楽譜,"['種別: 和書:音楽・歌謡', '法量: 13.3x19.5', '員数: 2冊', '分類: 和書', '品質形状: 和，横，小']",
https://jpsearch.go.jp/data/cobas-133332,昌充聞書,昌充聞書,"['分類: 和書', '法量: 28.0x20.3', '種別: 和書:音楽・歌謡', '員数: 2冊', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-133382,雅楽譜,雅楽譜,"['法量: 16.4x29.2', '分類: 和書', '種別: 和書:音楽・歌謡', '員数: 3冊', '品質形状: 和，横，大']",
https://jpsearch.go.jp/data/cobas-133383,雅楽譜,雅楽譜,"['分類: 和書', '法量: 27.6x19.4', '品質形状: 和，大', '種別: 和書:音楽・歌謡', '員数: 1冊']",
https://jpsearch.go.jp/data/cobas-133503,紫川館蔵書画落款譜,紫川館蔵書画落款譜,"['員数: 2冊', '品質形状: 和，大', '法量: 27.4x17.7', '種別: 和書:美術', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-133504,天瓢斎書画落款譜,"['てんひょうさいしょがらっかんふ', '天瓢斎書画落款譜', 'Collection of Seals of Calligraphy and Painting', 'テンヒョウサイショガラッカンフ']","['種別: 和書:美術', '法量: 27.4x18.1', 'Genre: Japanese Books', '品質形状: 和，大', '分類: 和書', 'Category: Japanese books:Art', '員数: 2冊']",
https://jpsearch.go.jp/data/cobas-133507,板琴知要,板琴知要,"['法量: 15.9x10.9', '分類: 和書', '品質形状: 和，小', '員数: 1冊', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133538,直茂公三徳譜,直茂公三徳譜,"['種別: 和書:歴史', '員数: 5冊', '品質形状: 和，大', '法量: 27.4x19.2', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-133652,白檍原龍譜　附阿蘇系図,白檍原龍譜　附阿蘇系図,"['法量: 24.8x16.4', '分類: 和書', '員数: 1冊', '品質形状: 和，中', '種別: 和書:歴史']",
https://jpsearch.go.jp/data/cobas-133715,追善三津瀬川上品仕立外二種,追善三津瀬川上品仕立外二種,"['作者: 柳亭種彦\u3000縁間山人\u3000鶴屋喜右衛門', '品質形状: 和，小', '分類: 和書', '員数: 3冊', '種別: 和書:音楽・歌謡', '法量: 17.4x12.0']",
https://jpsearch.go.jp/data/cobas-133717,吾嬬箏譜,吾嬬箏譜,"['員数: 1冊', '作者: 山田検校\u3000重元平八', '種別: 和書:音楽・歌謡', '法量: 18.8x12.5', '品質形状: 和，小', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-133720,澤村家賀見,澤村家賀見,"['作者: 波静子\u3000永壽堂西村與八', '法量: 18.2x12.8', '員数: 1冊', '分類: 和書', '品質形状: 和，小', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133737,琴うた,琴うた,"['品質形状: 和，横，小', '員数: 1冊', '分類: 和書', '法量: 13.4x18.5', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133764,十操記,十操記,"['種別: 和書:音楽・歌謡', '品質形状: 和，中', '作者: 南宮親王\u3000（平千秋）', '法量: 22.5x16.3', '員数: 1冊', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-133873,雅楽譜,雅楽譜,"['品質形状: 折，小', '員数: 3帖', '法量: 16.5x7.8', '分類: 和書', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-133893,説教節伏見ときわ,説教節伏見ときわ,"['員数: 1冊', '品質形状: 和，中', '分類: 和書', '種別: 和書:音楽・歌謡', '法量: 22.7x16.0']",
https://jpsearch.go.jp/data/cobas-133965,箏案譜法,箏案譜法,"['品質形状: 和，大', '法量: 27.5x20.3', '分類: 和書', '銘文等: ｢邨岡良弼｣印記', '員数: 11冊', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-134004,倭琴由来記,倭琴由来記,"['分類: 和書', '種別: 和書:音楽・歌謡', '法量: 27.0x19.3', '員数: 1冊', '品質形状: 和，大']",
https://jpsearch.go.jp/data/cobas-134005,雷琴乃記,雷琴乃記,"['分類: 和書', '品質形状: 和，大', '法量: 26.3x18.3', '員数: 1冊', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-134006,尺八筆記　附通俗尺八集,尺八筆記　附通俗尺八集,"['員数: 1冊', '分類: 和書', '種別: 和書:音楽・歌謡', '法量: 23.7x16.0', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-134007,八雲琴譜,八雲琴譜,"['分類: 和書', '員数: 1冊', '種別: 和書:音楽・歌謡', '法量: 23.0x16.3', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-134010,当流板琴大意抄,当流板琴大意抄,"['法量: 23.4x16.1', '種別: 和書:音楽・歌謡', '分類: 和書', '員数: 1冊', '品質形状: 和，中']",
https://jpsearch.go.jp/data/cobas-134013,調箏自在鈔,調箏自在鈔,"['種別: 和書:音楽・歌謡', '作者: 石井定雄\u3000高橋平助', '分類: 和書', '品質形状: 和，中', '法量: 23.0x16.5', '員数: 3冊']",
https://jpsearch.go.jp/data/cobas-134015,葉うた独稽古,葉うた独稽古,"['法量: 18.0x11.7', '員数: 1帖', '分類: 和書', '品質形状: 折，小', '種別: 和書:音楽・歌謡']",
https://jpsearch.go.jp/data/cobas-134025,花のひゞき,花のひゞき,"['分類: 和書', '品質形状: 折，小', '種別: 和書:音楽・歌謡', '員数: 1帖', '法量: 18.2x9.7']",
https://jpsearch.go.jp/data/cobas-134062,御裏方譜,御裏方譜,"['品質形状: 和，大', '法量: 28.6x20.0', '員数: 1冊', '種別: 和書:歴史', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-134063,越前家分脈譜,越前家分脈譜,"['員数: 1冊', '品質形状: 和，仮，大', '法量: 27.3x20.3', '種別: 和書:歴史', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-134129,ふもとのしるべうた,"['Fumoto no shirube uta', 'ふもとのしるべうた']","['種別: 和書:音楽・歌謡', '品質形状: 和，大', '員数: 1冊', '分類: 和書', '法量: 26.7x18.7', 'Genre: Japanese Books', 'Category: Japanese books:Music']",
https://jpsearch.go.jp/data/cobas-134142,吉原遊女,吉原遊女,"['員数: 1冊', '法量: 18.8x26.0', '品質形状: 和，横，中', '種別: 和書:音楽・歌謡', '分類: 和書']",
https://jpsearch.go.jp/data/cobas-134158,定家土州の一曲,定家土州の一曲,"['種別: 和書:音楽・歌謡', '品質形状: 和，中', '分類: 和書', '法量: 21.7x15.7', '員数: 1冊']",
